sha,Positive,Negative,Final,new,total
06f0ac7e8a88387c28fea45cdcdb60170096f23b,1,-1,0,,
f40d08f8fe6e5cf61151b62cd0d6a1787986eec8,1,-1,0,,
bc0993458d10305a2bdcd94b60645542b7389131,1,-1,0,,
2454b25782d71255d89c71381b8ecaf62318f963,1,-1,0,,
f5ca42daf5eacaa50cd47ae1e1b2c9ed31b1cdd0,1,-1,0,,
df0d7fd79950abc7181c608add9a8b8cd7bc9889,1,-1,0,,
d27fa8a0322b7ec6223b95084819488a69a4b23e,1,-1,0,,
46b3d1d2d0fd7426eb80290dc9bfbdc9c3e9f980,1,-1,0,,
81d76a68230acba23568d6386d5e7cecb9587607,1,-1,0,,
c4fc9c4907eadd94f5f022eb4ea4cca7a9f84315,1,-1,0,,
14da7540bb6c443bd0beda4ef6debefdd844f797,1,-1,0,,
743c6888be63fd544ad992634c46a99e952aa8b4,1,-1,0,0,2
805a8fcb4566bdcb0d14c849246d3ae70c4cfac0,1,-1,0,0,
3d25bb9a102ba417d4d3e66edcbd54b18cc32213,1,-1,0,,
efec6377eade4dbb88afd6257fca53d4d9ac757f,1,-1,0,,
e6fba4c563604cc155ca9095bd781a0a1111d16b,2,-1,1,3,
889429c65f23feed54204678eb687e9618ab45ac,1,-1,0,,
5677f8fa843575628b233f00f2fbc57b7c6f9321,1,-1,0,3,
2413486cbe9c070efc1bb86d476b3f27dfa6fdab,1,-1,0,,
4705f38cccddf9f15cb95c6f1db8c15a600c8078,1,-1,0,0,
9a311914295a5cc81a59f6dc5981286a57b0284f,1,-1,0,0,
3131aab73a1f5339cce14cc4b15a090f4e48dbd5,1,-1,0,0,
88c7abdfa07c5220341f00a5031256983f5e47c6,1,-1,0,,
3034407681e1389975a87d122d75ad754e94b8e6,1,-2,-1,6,1
efb9e0e9eb42e388535620b7b94340c183f487b3,1,-1,0,2,
e722bdeaa3a726fba3b680e3b0e1366f59adadd5,1,-1,0,,
5d0d4e0465397473a45bc4b3625214978d71dc75,1,-1,0,0,
45f4fc026e89a01c20e81f2ae68e717a06bc5fe2,1,-2,-1,,
09bf108220852f556029119008908c4458454dff,1,-1,0,10,
bb46faaa3475a406d20b54a63df2929ddfb3292c,1,-1,0,0,
979c56e7a9cf57cf7036ccf3d870e898b023da7b,1,-1,0,0,
296efdff847657a32d4930a5b223024f2685005e,1,-1,0,0,
6237a4e3ab39c681542cdf58a0623148befed331,1,-1,0,0,
165c592ca4ab802d5011a8f2543938a7d963154a,1,-1,0,,
dcd521a774731a54e76fb39beac008246e440201,2,-1,1,4,
bbd0745744dd4a8c81a76a836909fbf4f3d47b6b,1,-2,-1,,
4e245fd8b0378a4015756efb383ec2a48572ee49,1,-1,0,,
8c2710266ed44c0e921e860ffe97a9dc515c6894,1,-3,-2,0,
a253230d4bf2b50a37495ccf495401ac5e1f98d4,1,-3,-2,0,
7f640c86c34407b58aa754c166c7295066eb747d,1,-2,-1,,
a8b6bdd9c5de6364ba7c3ea84764c1da3c09f9c6,1,-1,0,,
1704ed5736e8ae2423046e6bc08cb5282374148c,1,-1,0,,
04490cb148003b011efe5fa045e9af2811b8a764,1,-1,0,,
281d0dbe88aef9ecf613486ac18c639996ac59c1,1,-1,0,,
fd75f91d4e5527dd906aa446c01e45260df9a97e,1,-1,0,,
01ef9997b535190025da3c0bc97c87306e49ff0f,1,-1,0,,
8be461d9aa5a7d189e3f63450b69e08b0f003c24,2,-3,-1,,
2b6d03c88551de92fafbff42747f964d5a0baeb8,1,-1,0,,
20befa987698eebcf657dfc9f6850c21a43b5a6a,1,-1,0,3,
f56d66e3220472dbabc99ec2b8dd30537425fe8d,1,-1,0,0,
22e729d8007663ca96aac36578cc3e9563d2317f,1,-1,0,4,
76a6349042eadc658321023fbe20a00ab749cb2b,1,-1,0,,
2320acdedcfba67e83cd9f6b93bd84a616f62bf0,1,-1,0,,
0930b8fbb1733dc12478f2c11ac31f4875ac7709,1,-1,0,,
40a14b4b885310aac2f9ad649040542b98a2a41d,1,-1,0,23,
1a3fc6acadb44c4e2197f6938b6e34ab108b92d5,2,-1,1,20,
243874e59a78eddbcc227fba20e7c520cb8ebcaf,1,-1,0,1,
a660232779520e37aec6fb0bf5b11232986e33db,1,-2,-1,,
25548c9053000514d9db1acf24121a53f76ec4f7,1,-1,0,,
4537ea7539d86bc5b3b6865c8291880b10971056,1,-1,0,,
314e3415d6fcf769bac5e95f2995ec5d627e7ec6,1,-1,0,,
d5a53d71b7e1060ce0b496913602e0ba88eaaf2d,1,-1,0,,
9f355dc62e06480098c0a15d5a6091d45ca6cfda,1,-1,0,,
77c23f8dee9fe76bb2d04166ca63e6e517e2b7a6,1,-1,0,,
4831492c5e2cf0e8fdbffbef9206a9b6f6f04ad7,1,-1,0,,
b99a88e489c3348fcc105e9a2b76b85bc24a9d46,2,-1,1,1,
6f710439e0f27a836c809d18de2147ed116bc20f,1,-1,0,1,
7007f305b568a8243b7e1a56f2b0a7606c208151,1,-1,0,,
57bc8164ab9577e0c64df42d46ca3d32827f43b3,1,-1,0,3,
6c76c27c0cf637073dc7a72ae63a97dc5ff9b78f,1,-1,0,10,
23f84abe8abf549477f1268f589359e04b56c9ca,1,-1,0,6,
857cb187e6f882cb2d05b6ba8291a99861165b81,1,-1,0,,
e94deb2e0fa94c51fa6d18cded9eb274d2360d5a,1,-1,0,3,
5ece5072e1e78a0a78053e6c800a410bb8954ec5,1,-1,0,0,
e823137be416aac5344f42c7b50379ffa03b4b97,1,-1,0,0,
a4e1d42c9216583030f0294ba4e330f4683e07fa,1,-1,0,,
786e9dd54e0882bd74683345f663adfc82c6ce44,1,-1,0,,
8b4cb89796d56a33d06df4fe6fe2a4ab1de4653f,1,-1,0,,
c44e14e60c9e5740287e6dd25bc67771b61db142,1,-1,0,19,
9295413c7b52b74d2c783df08d4da5290e4ceada,1,-1,0,,
