sha,Positive,Negative,Final,new,total
63898e263ddcdae00fc760fdaf97d90c8a656608,1,-1,0,6,2
a49e1d0fca1b37df1dd3bd32289c97c3fb6f684a,1,-1,0,0,
bfcb6683c15a97e9121ab5a6714f7922a720f048,1,-2,-1,0,
68db9c6ac5c87c39846f4c690f662e52946b93d7,1,-1,0,0,
6f630e9bd3b386720c5971812f23f5c3535841b4,1,-1,0,0,
b89a6586f5da3a943e4b412bd61cc6bc199f451f,1,-2,-1,16,
6afde5c3fdcf7aeabde433255d91e76d1da40043,2,-1,1,0,
221b465d6472d9d95f7820ac8f8ca3bdac14ae5d,1,-1,0,0,
0725dbcf74a6226ae0c173aed70c098e3293e02b,1,-1,0,0,
0b9f32ae3c38c9edb41ac8fa7cf240d5c83d3d97,1,-1,0,2,
61d2a6faec8b27d021b9f37f7dfb6655ae060fad,1,-1,0,,
ffc3e679f785cf6780c2bf96bdfdcbde41cec87b,1,-1,0,0,
82092f975dafb3964f4d4e01354adc974a1b72d8,1,-1,0,2,6
adf10c673d2a4c3b22d17f695fa3316966d76984,1,-2,-1,12,
da36449da37d67a52ad4dc99644a1c3ad1720625,1,-1,0,2,
d1dbf6036e22700411f04e478e974cef428283ec,1,-1,0,22,4
6247a70229b36fcc56af402d3657f71afc481069,2,-1,1,,
3a1a7b25807f94d28367d4dceabbb4b8ec54082b,1,-1,0,0,
